V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	fold	pvalue
4908	SMED30022824	213	1013	7.82462	6.74539	7.77208	7.44736	SMED30022824	240	1012	5.40948	3.78492	4.84809	4.68083	-0.669964728366696	0.0115878315682995
4909	SMED30022835	472	661	5.50729	5.93618	6.55125	5.99824	SMED30022835	461	661	6.99085	6.0378	4.95815	5.9956	-0.000635111852327158	0.997063232153453
4910	SMED30022844	1446	1817	7.99268	9.43226	10.69117	9.37204	SMED30022844	1498	1859	9.71661	10.52451	13.01379	11.085	0.242173753435443	0.249859436626876
4911	SMED30022849	1018	1321	22.96246	11.76829	26.16302	20.2979	SMED30022849	1028	1321	14.24215	9.817	11.49677	11.852	-0.776199943963978	0.185485819122604
4912	SMED30022860	367	832	6.38209	5.17686	6.28024	5.9464	SMED30022860	411	831	7.06787	4.57126	4.30463	5.31459	-0.162058115404985	0.561825760815611
4913	SMED30022864	922	1586	27.44873	24.62488	33.44491	28.5062	SMED30022864	953	1585	27.46723	20.46606	21.63561	23.1896	-0.29779779960114	0.193553679570851
4914	SMED30022865	743	1055	13.97851	12.37676	11.57833	12.6445	SMED30022865	768	1054	6.49715	6.76437	10.52431	7.92861	-0.673370121901545	0.0479118129219178
4915	SMED30022873	153	895	11.83118	10.15609	12.08749	11.3583	SMED30022873	163	888	10.65257	6.85823	7.8742	8.46167	-0.424732594749785	0.108028303232493
4916	SMED30022891	1346	1808	5.70159	6.62665	10.03269	7.45364	SMED30022891	1319	1808	11.40748	5.91354	10.52365	9.28156	0.31642216631024	0.44651074265384
4917	SMED30022893	1227	1512	6.97678	8.33893	10.06345	8.45972	SMED30022893	1262	1454	7.2837	3.85639	5.68097	5.60702	-0.593375697938224	0.0998709082756937
4918	SMED30022907	1243	1513	5.84672	4.97896	6.24066	5.68878	SMED30022907	1120	1513	7.19799	8.31354	6.75214	7.42122	0.383537086644541	0.0461918665980972
4919	SMED30022919	130	341	11.90179	10.79287	13.09882	11.9312	SMED30022919	155	334	6.19778	4.48695	4.54496	5.07656	-1.23281602366332	0.00158105208812816
4920	SMED30022921	406	848	23.31761	22.22835	22.12248	22.5561	SMED30022921	472	843	19.75636	11.58599	17.46317	16.2685	-0.471436407377444	0.119451068027376
4921	SMED30022928	889	1163	8.21042	8.49105	11.501	9.40082	SMED30022928	906	1160	9.13497	10.44531	6.99627	8.85885	-0.0856671740523461	0.728620946669685
4922	SMED30022929	650	1135	11.7919	9.03955	11.93216	10.9212	SMED30022929	808	1133	6.24247	4.7025	5.03437	5.32645	-1.03588516195248	0.0137590441410482
4923	SMED30022929	1777	2444	18.87456	16.05531	16.2478	17.0592	SMED30022929	1813	2516	20.60048	17.4283	18.76802	18.9323	0.150299695909228	0.221081834329233
4924	SMED30022937	1197	1424	2.86705	3.08729	2.40482	2.78639	SMED30022937	1173	1425	3.55692	3.37563	3.3633	3.43195	0.300631334002756	0.0737676392670161
4925	SMED30022938	2235	2455	5.7112	5.02257	5.18286	5.30554	SMED30022938	2278	2454	4.57584	24.17828	25.75574	18.17	1.77598691776338	0.199471828339935
4926	SMED30022938	2591	2882	27.51974	22.84828	27.66635	26.0115	SMED30022938	2604	2894	32.09365	24.17828	25.75574	27.3426	0.0720008376369808	0.672658035571108
4927	SMED30022942	1115	1401	13.76084	13.84054	14.38486	13.9954	SMED30022942	1130	1401	16.11412	11.97358	12.25766	13.4485	-0.0575074524548595	0.723089972881365
4928	SMED30022955	499	854	5.44534	5.81697	7.5736	6.27864	SMED30022955	490	855	7.67872	3.8797	6.79124	6.11655	-0.0377339548805877	0.909746670717419
4929	SMED30022956	91	315	4.60094	4.66099	4.36577	4.54257	SMED30022956	96	316	3.6208	1.91001	9.18174	4.90418	0.110503185547545	0.884343666790247
4930	SMED30022956	513	835	8.30073	7.71714	8.08774	8.0352	SMED30022956	540	833	8.79275	8.97371	9.18174	8.98273	0.160820036734868	0.0136627134998774
4931	SMED30022961	1047	1249	4.86162	5.29956	6.22782	5.463	SMED30022961	1068	1220	3.0179	3.93618	3.53438	3.49615	-0.643926338994385	0.0201823032998951
4932	SMED30022965	376	796	7.05171	7.43392	7.33206	7.27256	SMED30022965	421	796	6.20966	4.19897	4.51625	4.97496	-0.547778367830989	0.0621425378105168
4933	SMED30022969	199	1083	19.68522	14.0597	17.11357	16.9528	SMED30022969	243	1055	8.53941	8.96851	8.50035	8.66942	-0.967516192123748	0.0354697511538913
4934	SMED30022982	846	1157	17.91855	15.97735	19.79211	17.896	SMED30022982	826	1156	12.73414	8.58505	9.61504	10.3114	-0.79539693783016	0.0107270800628265
4935	SMED30022992	2618	3201	5.2682	5.02764	5.05314	5.11633	SMED30022992	2582	3553	10.03193	9.47206	10.83006	10.1113	0.982787269826018	0.00484306796612556
4936	SMED30022992	5577	5891	6.36237	5.46018	5.53775	5.78677	SMED30022992	5581	5891	6.78494	7.37103	7.31595	7.15731	0.306659163407414	0.0220310611127102
4937	SMED30023002	1218	1381	7.00604	7.43937	6.28152	6.90898	SMED30023002	1203	1469	14.16991	10.54041	12.85886	12.5231	0.858047094195856	0.0251717253764406
4938	SMED30023014	818	1122	21.58167	19.75872	22.49867	21.2797	SMED30023014	825	1121	11.81607	19.54778	14.7602	15.3747	-0.46891955191976	0.107081065617578
4939	SMED30023015	829	1067	12.94268	10.1032	12.02666	11.6908	SMED30023015	652	997	18.48152	9.9624	14.74768	14.3972	0.300414603664161	0.38998613837789
4940	SMED30023016	223	508	3.92631	4.03036	4.11796	4.02488	SMED30023016	264	503	3.46662	2.93302	2.93493	3.11152	-0.371326251055565	0.0270689632959048
4941	SMED30023022	2820	3139	3.16447	2.85646	3.1089	3.04328	SMED30023022	2824	3089	3.18923	2.55875	3.07474	2.94091	-0.0493644421175239	0.668665398377874
4942	SMED30023025	84	667	7.40731	5.99107	8.29696	7.23178	SMED30023025	82	667	4.55149	4.11961	3.35096	4.00735	-0.851702270236906	0.023508468212736
4943	SMED30023026	95	353	5.68383	4.37269	4.2884	4.78164	SMED30023026	93	353	5.1703	3.98583	4.5293	4.56181	-0.0678991570888992	0.719250663667879
4944	SMED30023035	58	227	2.74748	2.12812	2.87797	2.58452	SMED30023035	8	279	4.40503	3.6521	4.74219	4.26644	0.723136392730679	0.0162851955554578
4945	SMED30023043	1627	1913	15.32086	19.63377	25.33909	20.0979	SMED30023043	1700	1911	8.75434	8.25283	5.70359	7.57025	-1.40863191451353	0.039057242319399
4946	SMED30023049	188	604	6.35627	4.2679	7.68778	6.10398	SMED30023049	182	721	9.10279	5.06301	5.34987	6.50522	0.09184761314717	0.81936560350365
4947	SMED30023050	1291	1717	3.14378	1.9192	2.89173	2.65157	SMED30023050	1427	1672	3.47841	2.16788	2.93026	2.85885	0.108588090351018	0.71703275992444
4948	SMED30023059	4558	4817	22.83409	18.3733	26.04959	22.419	SMED30023059	4560	4812	16.78422	12.01031	13.00377	13.9328	-0.686236710382305	0.0409267175037431
4949	SMED30023071	165	470	8.63842	8.62328	6.56014	7.94061	SMED30023071	189	390	4.94493	4.23581	2.88104	4.02059	-0.981842615191445	0.013432560024524
4950	SMED30023071	2139	2348	11.99271	10.42793	12.57428	11.665	SMED30023071	2181	2346	6.9092	5.77191	6.50041	6.39384	-0.867431759763654	0.00528126599726927
4951	SMED30023081	886	1184	8.44961	9.85086	9.51635	9.27227	SMED30023081	1001	1180	4.69828	4.74948	5.48241	4.97672	-0.897727356458948	0.00224846428278052
4952	SMED30023085	1077	1912	25.41985	19.85007	25.39524	23.5551	SMED30023085	1269	1826	9.90402	9.88402	10.482	10.09	-1.22311328234177	0.0175167671311331
4953	SMED30023090	132	481	8.0128	8.21284	7.34828	7.85797	SMED30023090	116	909	13.45275	10.45716	8.11572	10.6752	0.442034533980244	0.207055382866216
4954	SMED30023090	1345	2479	14.59969	12.63043	13.11158	13.4472	SMED30023090	1174	2592	15.37884	13.96251	14.3374	14.5596	0.11466491699849	0.208802918610076
4955	SMED30023090	2890	3153	13.28582	13.20922	14.97082	13.822	SMED30023090	2821	3132	14.0366	10.17297	13.17545	12.4617	-0.14946549293574	0.37581562727
4956	SMED30023091	286	860	6.46308	7.53789	7.12645	7.04247	SMED30023091	279	863	9.66156	6.86943	6.38903	7.64001	0.117493013682742	0.623938219170207
4957	SMED30023101	1377	1662	6.44486	6.30158	6.50493	6.41712	SMED30023101	1403	1661	4.94777	2.86276	3.93187	3.91413	-0.713234288850292	0.0519495729258808
4958	SMED30023103	1348	1731	21.60023	19.15786	25.70368	22.1539	SMED30023103	1336	1716	15.53275	10.92093	11.10575	12.5198	-0.823349179120249	0.0184663546026218
4959	SMED30023105	816	1032	8.58335	6.75586	10.4091	8.58277	SMED30023105	843	1031	6.50229	3.47986	4.08636	4.6895	-0.872009228638466	0.0509131776303177
4960	SMED30023108	368	599	20.38777	18.19234	18.7533	19.1111	SMED30023108	374	598	22.09589	24.91231	21.63195	22.8801	0.259682537991849	0.0451274644965051
4961	SMED30023110	7275	7664	4.15868	3.58294	4.05063	3.93075	SMED30023110	7262	7664	6.37166	4.66216	5.20133	5.41172	0.461282587144907	0.086053433157499
4962	SMED30023113	647	1037	32.18486	33.18927	40.85881	35.411	SMED30023113	712	1031	8.95421	11.87685	8.84295	9.89134	-1.83995970156556	0.00599874450399644
4963	SMED30023114	1393	2508	16.29154	14.69395	17.12501	16.0368	SMED30023114	1662	2505	14.50513	12.39204	13.10938	13.3355	-0.266114375442346	0.0470835797390157
4964	SMED30023116	52	865	10.58425	8.90508	10.24335	9.91089	SMED30023116	49	530	9.46453	7.71007	8.75152	8.64204	-0.197642709036113	0.15393115457856
4965	SMED30023116	1280	1602	11.0067	12.76411	13.79166	12.5208	SMED30023116	1218	1602	17.90531	11.67332	13.29639	14.2917	0.190850791134675	0.454066559913186
4966	SMED30023117	1105	1394	18.09593	13.54403	24.35399	18.6646	SMED30023117	1103	1390	11.09539	4.67408	6.35572	7.37506	-1.33957789904872	0.0477219850335441
4967	SMED30023135	210	1124	13.99926	13.07451	13.30853	13.4608	SMED30023135	214	939	12.14737	9.66786	8.34133	10.0522	-0.421252873822727	0.0846861182318673
4968	SMED30023135	1332	2485	13.93531	10.48919	14.66361	13.0294	SMED30023135	1339	2484	14.53646	12.83594	11.99349	13.122	0.0102169764622507	0.954080806910404
4969	SMED30023136	1328	1607	6.35551	7.20799	6.42069	6.6614	SMED30023136	1368	1604	5.4073	5.36214	5.24681	5.33875	-0.319323421786257	0.0369174987135453
4970	SMED30023139	1080	1405	5.32209	4.22464	5.98806	5.17826	SMED30023139	1096	1402	3.60451	3.03979	2.28675	2.97702	-0.79859849083578	0.0299128222236649
4971	SMED30023140	2695	2846	5.12487	5.40382	4.77007	5.09959	SMED30023140	2661	2846	6.72631	6.0355	4.78466	5.84882	0.197764329133455	0.317388511302803
4972	SMED30023140	3342	3516	10.74594	8.79343	11.44565	10.3283	SMED30023140	3358	3515	10.86619	7.24413	9.25291	9.12108	-0.179326246619956	0.413841876758666
4973	SMED30023151	96	663	12.95973	9.82343	13.98339	12.2555	SMED30023151	141	658	8.61375	5.62749	7.26292	7.16805	-0.77377673857577	0.0343159112497668
4974	SMED30023153	279	685	7.11471	6.50661	5.23304	6.28479	SMED30023153	351	685	3.31669	3.47233	4.22525	3.67142	-0.775526375147515	0.0251762823491705
4975	SMED30023153	860	1301	16.7836	19.3689	21.50264	19.2184	SMED30023153	915	1300	11.35041	11.22318	12.53124	11.7016	-0.715782423679929	0.0234982750458064
4976	SMED30023158	1514	1914	9.21161	8.61611	13.21126	10.3463	SMED30023158	1560	1914	6.78505	10.3475	5.04749	7.39335	-0.484814812444962	0.237360914028535
4977	SMED30023171	151	591	15.55229	15.57422	23.17334	18.0999	SMED30023171	237	594	27.93136	27.34214	18.73551	24.6697	0.446758445015497	0.169742385596462
4978	SMED30023171	863	1030	6.94165	4.6339	5.45248	5.67601	SMED30023171	877	1028	5.44664	27.34214	18.73551	17.1748	1.59734426274842	0.211648429640931
4979	SMED30023180	1983	2184	9.74697	9.52172	10.58137	9.95002	SMED30023180	1956	2187	12.65081	8.75717	12.1022	11.1701	0.166870770909494	0.423737957174715
4980	SMED30023183	572	880	11.67777	8.453	12.63014	10.9203	SMED30023183	631	878	5.29586	4.24604	4.19411	4.57867	-1.25401199615919	0.0298175269737828
4981	SMED30023188	2305	2591	5.06086	4.93388	4.28046	4.7584	SMED30023188	2299	2579	5.7904	3.85484	3.45374	4.36633	-0.124055381548517	0.649232910283216
4982	SMED30023193	2894	3250	3.58235	3.6967	3.32236	3.5338	SMED30023193	2900	3249	4.39894	23.71246	5.69683	11.2694	1.67311841016277	0.340380855562094
4983	SMED30023193	3667	4269	38.13128	26.67518	40.26948	35.0253	SMED30023193	3630	4269	39.63089	23.71246	19.77427	27.7059	-0.338204175345316	0.384455823229952
4984	SMED30023198	275	549	2.38339	2.40026	1.96059	2.24808	SMED30023198	212	615	3.33724	2.60909	2.176	2.70744	0.268235990292267	0.309368052640726
4985	SMED30023198	6702	7469	15.23811	13.18395	15.29155	14.5712	SMED30023198	6700	7468	14.54241	14.49769	12.10022	13.7134	-0.0875333876259971	0.466298422134572
4986	SMED30023199	992	1464	28.24517	36.01797	47.92092	37.3947	SMED30023199	1006	1462	25.56983	20.60329	18.52185	21.565	-0.794142093464294	0.0960054985981268
4987	SMED30023201	599	789	2.37017	2.06501	2.721	2.38539	SMED30023201	532	788	2.06183	1.66599	1.94627	1.89136	-0.334801168457781	0.104418293588716
4988	SMED30023210	1844	2034	10.22469	11.80082	11.63929	11.2216	SMED30023210	1846	2034	8.49017	5.58499	9.56836	7.88117	-0.509796667040268	0.0908264883883036
4989	SMED30023219	1119	1356	16.54479	13.39975	17.18866	15.7111	SMED30023219	1166	1346	11.94817	7.87203	8.60767	9.47596	-0.729440179510972	0.0222536902795162
4990	SMED30023226	2813	3109	11.56829	12.87769	14.39894	12.9483	SMED30023226	2874	3101	8.90179	7.24924	8.55748	8.23617	-0.65271718337101	0.0126877087889155
4991	SMED30023228	2017	2420	9.82875	9.99108	9.80661	9.87548	SMED30023228	2053	2422	10.28995	9.91368	9.85876	10.0208	0.0210749116463248	0.403946161573825
4992	SMED30023232	2850	3090	4.20882	3.57463	3.39612	3.72652	SMED30023232	2505	3187	5.57581	5.36946	4.89844	5.28124	0.50304770201506	0.0089716846557943
4993	SMED30023232	4421	4604	2.0853	2.27902	2.57904	2.31445	SMED30023232	4408	4563	2.28997	2.17702	2.25497	2.24065	-0.0467520851010961	0.662071544962721
4994	SMED30023232	5710	6405	9.50012	8.78388	8.65917	8.98106	SMED30023232	5714	6367	9.03506	7.06523	9.42723	8.50917	-0.0778673151056272	0.593889823482654
4995	SMED30023239	1996	2287	4.49759	4.32733	4.41947	4.4148	SMED30023239	2009	2285	3.20389	3.52078	3.19729	3.30732	-0.416685441793073	0.00327901030036927
4996	SMED30023243	2	449	9.99069	8.87743	9.6958	9.52131	SMED30023243	1	455	11.04879	9.6264	9.37058	10.0153	0.0729736494305433	0.477043957446588
4997	SMED30023244	653	879	10.65482	10.76931	13.82736	11.7505	SMED30023244	701	876	8.19849	5.83343	7.39445	7.14212	-0.718297867743965	0.02671575905783
4998	SMED30023249	945	1212	9.00413	8.94919	12.43007	10.1278	SMED30023249	1007	1186	6.90448	3.84338	4.97812	5.24199	-0.950134313767048	0.0312107556922982
4999	SMED30023256	129	404	12.07419	6.20537	9.34884	9.20947	SMED30023256	152	394	7.23185	5.90707	5.31023	6.14972	-0.582597407109072	0.205987350898731
5000	SMED30023262	480	1025	20.53755	17.32335	19.31962	19.0602	SMED30023262	487	1025	23.44992	14.14709	15.65694	17.7513	-0.102638574706163	0.701385463975092
5001	SMED30023264	1367	1729	4.84907	4.86881	4.87596	4.86461	SMED30023264	1452	1670	3.02523	2.00625	2.25312	2.4282	-1.00243689268952	0.015448413589559
5002	SMED30023266	2780	2972	3.31377	7.10098	2.41823	4.27766	SMED30023266	2747	2989	4.27582	4.23373	3.88227	4.13061	-0.0504669661332639	0.927881787639078
5003	SMED30023266	3681	4032	16.43158	15.84231	25.24394	19.1726	SMED30023266	3648	4031	36.77208	23.51869	22.55233	27.6144	0.526374786741684	0.210341220000808
5004	SMED30023272	533	846	11.61617	11.58543	12.55953	11.9204	SMED30023272	531	882	18.78495	11.82248	11.04405	13.8838	0.219969840432549	0.509385933849548
5005	SMED30023274	1447	1650	5.95569	3.85765	7.47418	5.76251	SMED30023274	1417	1607	4.96758	2.80678	4.1268	3.96705	-0.538630768059899	0.230895689791727
5006	SMED30023280	2321	2603	6.40245	5.60264	4.78584	5.59698	SMED30023280	2310	2603	6.74047	4.57547	6.31844	5.87813	0.0707086733277979	0.7480221353151
5007	SMED30023289	777	1402	9.69775	8.07792	9.86228	9.21265	SMED30023289	861	1401	3.97913	4.13755	5.14379	4.42016	-1.05951761137571	0.00375702488502588
5008	SMED30023292	47	987	19.27883	12.11325	17.45181	16.2813	SMED30023292	432	902	8.89416	7.99563	6.86483	7.91821	-1.03996966301252	0.0516159025319278
5009	SMED30023296	735	1151	16.63341	10.22758	15.5434	14.1348	SMED30023296	735	1872	23.11004	20.15833	21.9228	21.7304	0.620463261081344	0.0451871721921531
5010	SMED30023296	1289	1868	8.88753	10.22758	7.77184	8.96232	SMED30023296	735	1872	23.11004	20.15833	21.9228	21.7304	1.27777058700958	0.000397873311512373
5011	SMED30023300	90	815	13.86899	10.89028	15.44951	13.4029	SMED30023300	196	595	13.09988	5.50502	11.57524	10.06	-0.413914886805098	0.295429871950861
5012	SMED30023301	267	410	5.58309	6.14869	6.35581	6.0292	SMED30023301	293	410	4.56748	13.21025	9.32837	9.03537	0.583617093816292	0.351962796071068
5013	SMED30023310	1503	1981	15.10718	13.46856	7.14213	11.906	SMED30023310	1559	1981	9.13497	13.82468	12.8265	11.9287	0.00274802597304958	0.994025092043137
5014	SMED30023312	67	619	10.3223	12.27246	11.63795	11.4109	SMED30023312	67	568	15.05086	20.34044	12.22737	15.8729	0.476153150268948	0.196361015033448
5015	SMED30023312	823	1280	23.98047	24.91956	42.73885	30.5463	SMED30023312	837	1267	29.03926	20.34044	21.84848	23.7427	-0.363513634055941	0.388807930125146
5016	SMED30023314	1020	1302	6.02545	6.01864	6.46049	6.16819	SMED30023314	1077	1259	3.96378	2.66498	3.15527	3.26134	-0.919382353332012	0.00905589253828051
5017	SMED30023329	81	404	31.82409	24.46975	28.79003	28.3613	SMED30023329	109	408	27.56873	23.28666	22.06077	24.3054	-0.222646785950717	0.212739945061319
5018	SMED30023329	1513	1713	9.59474	9.55686	20.37082	13.1741	SMED30023329	1506	1713	11.76203	8.86006	13.8188	11.4803	-0.198544063662402	0.695476240203241
5019	SMED30023331	82	889	11.79225	9.57304	10.09655	10.4873	SMED30023331	58	1349	22.3486	13.38718	14.37221	16.7027	0.671438036198192	0.153793201071534
5020	SMED30023331	2623	2896	5.12034	4.69521	4.61159	4.80905	SMED30023331	2178	2897	8.25001	6.75125	9.4804	8.16055	0.76291446331031	0.0464599953485535
5021	SMED30023331	3356	3779	5.14884	6.11197	5.61685	5.62589	SMED30023331	3072	3780	12.90194	8.6024	9.4804	10.3282	0.87643559323528	0.0640127031777555
5022	SMED30023334	656	1261	10.00444	10.63734	11.00505	10.5489	SMED30023334	675	1255	8.05773	6.80537	6.51537	7.12616	-0.565895786874171	0.00631462535470115
5023	SMED30023340	7	564	49.14258	29.64158	45.89208	41.5587	SMED30023340	8	566	42.76969	35.30855	37.30175	38.46	-0.11179176324654	0.668372889386174
5024	SMED30023340	767	1417	11.455	9.37381	13.76344	11.5307	SMED30023340	764	1415	15.56891	35.30855	37.30175	29.3931	1.34999742556829	0.119093217278309
5025	SMED30023341	2258	2375	1.78513	1.85955	2.30661	1.98376	SMED30023341	2209	2468	3.39849	3.06469	3.10461	3.18926	0.684984220490758	0.00562606180399825
5026	SMED30023352	102	486	8.8725	8.2503	11.23505	9.45262	SMED30023352	153	459	5.27758	4.97191	4.89175	5.04708	-0.905265304572969	0.0381112636881077
5027	SMED30023352	1208	1532	16.88785	16.61043	17.80143	17.0999	SMED30023352	1211	1530	13.95263	11.11308	10.91746	11.9944	-0.511626897267704	0.0241139544719498
5028	SMED30023352	1677	2138	11.47147	10.17053	12.10125	11.2478	SMED30023352	1718	2139	7.25208	7.55185	7.20466	7.3362	-0.616537971387409	0.0176094603907008
5029	SMED30023364	137	424	5.78308	5.26298	6.46115	5.83574	SMED30023364	116	397	6.74051	5.05049	5.8057	5.86557	0.00735570398486801	0.962938015538164
5030	SMED30023370	1556	1876	4.9879	4.89101	5.83329	5.2374	SMED30023370	1570	1823	3.83202	3.10376	2.8267	3.25416	-0.686565606113778	0.00943410556941246
5031	SMED30023372	6	424	35.81534	32.94978	43.70299	37.4894	SMED30023372	7	418	36.43002	24.45146	27.20519	29.3622	-0.35252266818049	0.169646921721613
5032	SMED30023379	480	809	18.85349	16.05639	21.00577	18.6385	SMED30023379	514	800	9.58944	7.21142	9.89708	8.89931	-1.06652037115183	0.00794748084287957
5033	SMED30023379	7673	7959	22.90793	17.2828	17.83216	19.341	SMED30023379	7696	7956	14.64445	13.46511	12.15757	13.4224	-0.527019732795562	0.0649742565637207
5034	SMED30023385	264	492	4.18514	5.94495	2.99262	4.37424	SMED30023385	247	495	5.94463	6.73126	4.28536	5.65375	0.370175712420627	0.318852895221719
5035	SMED30023385	786	1011	5.77261	5.1514	6.18542	5.70314	SMED30023385	774	953	7.26566	7.27536	4.83831	6.45978	0.179728583805335	0.456378119656724
5036	SMED30023385	1460	2055	27.97722	19.60042	16.84732	21.475	SMED30023385	1468	2056	26.04408	26.94925	22.21341	25.0689	0.223240562081279	0.403705064880236
5037	SMED30023391	4527	4765	4.71316	4.01107	4.60598	4.4434	SMED30023391	4502	4853	6.95225	6.18533	6.93554	6.69104	0.590566448630549	0.00274222745913654
5038	SMED30023392	889	1195	3.38014	3.07848	4.11842	3.52568	SMED30023392	881	1097	3.8048	1.94012	2.80227	2.84906	-0.307415533269752	0.351408557562918
5039	SMED30023395	1515	1836	19.10376	16.19473	20.32779	18.5421	SMED30023395	1518	1807	17.46404	12.19191	8.64403	12.7667	-0.53841898851712	0.139039550032034
5040	SMED30023396	2244	2581	2.95215	2.87362	2.96128	2.92902	SMED30023396	2244	2580	3.50496	4.07064	4.39128	3.98896	0.445594612325096	0.0533684441020643
5041	SMED30023399	5633	5909	6.04846	5.8509	7.54935	6.4829	SMED30023399	5769	5908	3.23159	3.1436	3.02216	3.13245	-1.04934783772759	0.0234816881688373
5042	SMED30023404	217	389	3.99407	3.54828	5.36825	4.30353	SMED30023404	249	364	3.56828	3.5421	4.17949	3.76329	-0.193526057816935	0.434775497731439
5043	SMED30023409	3535	4084	39.13631	40.1322	25.38079	34.8831	SMED30023409	3543	4045	31.87135	30.28801	43.6652	35.2749	0.0161137373719565	0.953887957576762
5044	SMED30023411	890	1164	7.63226	8.17492	6.9971	7.60143	SMED30023411	899	1166	11.27658	5.70737	6.47307	7.81901	0.040715105509252	0.912975438817597
5045	SMED30023416	135	532	20.49045	23.35403	20.59971	21.4814	SMED30023416	163	459	9.63188	10.69102	11.20675	10.5099	-1.03133907830696	0.00206521176178769
5046	SMED30023416	2756	3080	25.47979	21.46759	26.99673	24.648	SMED30023416	2753	3080	16.28462	16.17435	18.99349	17.1508	-0.523194714933537	0.0263155870280142
5047	SMED30023422	26	344	10.86571	9.63642	11.64623	10.7161	SMED30023422	31	384	19.69051	11.02334	11.14795	13.9539	0.380888450552639	0.376355323083012
5048	SMED30023432	1200	1380	9.55652	8.51263	8.80515	8.9581	SMED30023432	1235	1380	4.5524	4.36782	4.42336	4.44786	-1.0100813924259	0.00380037260983289
5049	SMED30023433	1809	2079	11.12231	11.54388	10.85778	11.1747	SMED30023433	1800	2079	8.36392	7.47193	10.08688	8.64091	-0.370980940801233	0.0724493009158958
5050	SMED30023435	118	309	11.16618	9.36943	9.98771	10.1744	SMED30023435	115	314	17.88931	14.43911	11.36895	14.5658	0.517641221991383	0.136560264536374
5051	SMED30023439	100	640	33.49725	38.92498	30.02475	34.149	SMED30023439	103	641	62.77208	52.99083	53.54798	56.437	0.724797969117074	0.00618864769755415
5052	SMED30023447	1112	1340	15.93359	14.93281	15.59935	15.4886	SMED30023447	1146	1332	6.58072	5.6744	5.85638	6.03717	-1.35926241464676	2.03864739427887e-05
5053	SMED30023451	663	1030	7.64522	7.26221	6.03081	6.97941	SMED30023451	680	1030	6.18761	5.22206	4.83271	5.41413	-0.366375555406341	0.0706538585976053
5054	SMED30023454	266	431	4.01698	5.86582	4.26591	4.71624	SMED30023454	224	497	6.91356	8.6803	9.38276	8.32554	0.819906713323353	0.0200602227679015
5055	SMED30023465	1078	1300	12.50683	20.74739	20.49222	17.9155	SMED30023465	1118	1298	17.67468	11.52938	16.28038	15.1615	-0.240795814671051	0.45437238905734
5056	SMED30023471	1732	1885	10.66021	9.38257	10.44957	10.1641	SMED30023471	1734	1885	9.55793	6.75041	8.79793	8.36876	-0.280396695144167	0.153060864095318
5057	SMED30023473	4194	4544	4.55217	3.9506	5.5095	4.67076	SMED30023473	4170	4544	5.28507	2.55505	2.8821	3.57407	-0.386089425740032	0.340928421738402
5058	SMED30023478	1899	2383	22.35677	21.21795	25.66662	23.0804	SMED30023478	1954	2382	18.81632	12.92547	17.63525	16.459	-0.487791542594433	0.0461598238360734
5059	SMED30023487	650	1869	7.93045	6.9583	6.91187	7.26687	SMED30023487	707	1836	6.87274	5.80191	5.50349	6.05938	-0.262163913909138	0.0890276264244694
5060	SMED30023488	1675	2546	7.63601	6.57253	7.79402	7.33419	SMED30023488	1981	2546	7.67264	4.7896	6.29802	6.25342	-0.229992224496312	0.328451845569054
5061	SMED30023491	922	1160	6.86871	8.83881	10.62421	8.77724	SMED30023491	1030	1176	4.07072	4.45709	4.02219	4.18333	-1.0691155473444	0.0494265211258762
5062	SMED30023495	242	587	3.05638	3.48759	2.62693	3.05697	SMED30023495	355	586	3.42601	3.0015	2.72188	3.0498	-0.00338775758589075	0.983333969245718
5063	SMED30023496	378	610	6.49106	6.11664	6.47742	6.36171	SMED30023496	402	575	4.37349	4.48308	4.18137	4.34598	-0.54973307247589	0.000322609810724981
5064	SMED30023496	795	1040	4.52722	3.0797	6.47742	4.69478	SMED30023496	802	1039	3.19489	3.41681	3.19274	3.26815	-0.52258335283505	0.283973281995251
5065	SMED30023496	1205	1439	10.67312	13.30285	15.44376	13.1399	SMED30023496	1213	1424	8.26052	10.81061	7.44185	8.83766	-0.572217961891738	0.0714063698290096
5066	SMED30023501	253	982	4.93769	5.33958	5.36705	5.21477	SMED30023501	296	992	4.61485	3.8253	3.14688	3.86234	-0.43312845371817	0.0739312135792819
5067	SMED30023501	1525	1884	8.72298	7.96767	12.37814	9.6896	SMED30023501	1561	1870	8.01618	5.89786	5.44804	6.45403	-0.586236826576311	0.126185772332902
5068	SMED30023502	158	398	12.6837	8.38827	8.31327	9.79508	SMED30023502	211	363	3.00364	4.10357	3.84916	3.65212	-1.42332310592115	0.0449818332352466
5069	SMED30023506	72	418	16.4832	14.31928	14.77381	15.1921	SMED30023506	120	417	7.47931	6.71744	6.86574	7.02083	-1.11360780636754	0.00305632899443216
5070	SMED30023507	1186	1483	19.51455	23.31343	17.59297	20.1403	SMED30023507	1126	1486	22.23101	18.90641	20.57201	20.5698	0.0304425934384697	0.837883532761576
5071	SMED30023509	2360	3042	18.67014	14.5735	15.68596	16.3099	SMED30023509	2192	2992	14.60676	10.45786	12.928	12.6642	-0.364991991959649	0.100968636596037
5072	SMED30023510	1704	1945	4.47087	4.17556	4.1383	4.26158	SMED30023510	1668	1944	6.08044	4.91498	6.46277	5.8194	0.449481998696314	0.0723247353297072
