V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	fold	pvalue
4921	SMED30017816	1534	1743	14.94529	9.49868	13.17311	12.539	SMED30017816	1495	1747	16.13954	12.11504	19.3693	15.8746	0.340297943954654	0.279564206411084
4922	SMED30017818	4873	5064	5.19869	3.2073	4.54461	4.31687	SMED30017818	4915	5064	3.79518	3.10954	3.36866	3.42446	-0.334109138809146	0.26376969569282
4923	SMED30017822	1361	1609	10.18128	11.31731	10.63069	10.7098	SMED30017822	1280	1512	5.41927	9.30127	6.92435	7.21496	-0.569868237255117	0.0804748966708068
4924	SMED30017828	114	628	40.3699	32.37366	30.21237	34.3186	SMED30017828	159	627	31.45813	32.84181	39.43269	34.5775	0.0108428635080413	0.951025576893555
4925	SMED30017829	354	638	15.06388	11.58054	12.82825	13.1576	SMED30017829	271	638	12.37779	9.96986	16.15681	12.8348	-0.0358355445016115	0.885469697052713
4926	SMED30017834	1662	1966	14.50794	12.59812	9.93992	12.3487	SMED30017834	1670	1962	14.27669	10.7069	11.38543	12.123	-0.0266124138255725	0.902071099181968
4927	SMED30017837	3072	3452	12.634	8.06668	12.05653	10.9191	SMED30017837	3081	3452	11.92983	14.27774	10.89497	12.3675	0.179699951576343	0.459598979666088
4928	SMED30017841	843	1448	3.25799	3.68822	2.81098	3.2524	SMED30017841	841	1446	3.60191	2.83535	2.91928	3.11885	-0.0604905312977958	0.722813552284406
4929	SMED30017845	5423	5708	6.10869	5.01962	4.66268	5.26366	SMED30017845	5429	5670	5.22414	4.78538	4.51366	4.84106	-0.120743327830543	0.447670899312681
4930	SMED30017847	2572	2833	7.94461	7.22258	8.60956	7.92558	SMED30017847	2575	2827	7.98376	6.42371	7.50229	7.30325	-0.117977899845082	0.366947064746884
4931	SMED30017855	511	1160	4.64571	3.8122	3.71841	4.05877	SMED30017855	745	1146	3.85339	4.87037	4.01176	4.24517	0.0647797398398807	0.688489244481264
4932	SMED30017862	1337	1740	9.53068	8.62051	6.71038	8.28719	SMED30017862	1365	1739	8.58383	6.37633	8.2922	7.75079	-0.0965396344434823	0.646771971697845
4933	SMED30017863	200	380	4.75076	4.39496	11.18544	6.77705	SMED30017863	187	378	3.86028	5.70409	2.29554	3.9533	-0.777599975844165	0.333353437600599
4934	SMED30017878	2167	2550	9.25928	7.14872	6.20805	7.53868	SMED30017878	2192	2550	10.97416	9.2106	9.29472	9.82649	0.38236424709392	0.111449678676992
4935	SMED30017880	1924	2541	5.99855	4.73351	5.74434	5.49213	SMED30017880	1929	2513	5.32782	7.87347	6.94226	6.71452	0.28991849477221	0.240556382746012
4936	SMED30017880	2897	3611	45.93126	46.38336	23.71507	38.6766	SMED30017880	2948	3628	42.57452	30.93121	36.56654	36.6908	-0.0760426140943107	0.825472349575967
4937	SMED30017886	2330	2579	3.54733	2.16596	2.59834	2.77054	SMED30017886	2212	2579	2.96451	3.00866	3.57396	3.18238	0.199938918272177	0.432591958811328
4938	SMED30017887	178	629	5.73891	6.4856	5.52845	5.91765	SMED30017887	172	788	8.37283	10.15608	5.46954	7.99948	0.434881851061621	0.264503225330149
4939	SMED30017895	11	380	38.46483	22.18369	55.96091	38.8698	SMED30017895	29	380	37.44283	39.3823	36.0066	37.6106	-0.0475103626751337	0.909323801129188
4940	SMED30017897	13	212	205.09277	103.11704	49.72427	119.311	SMED30017897	13	202	198.76491	85.94261	77.646	120.785	0.0177142410298237	0.981622166213311
4941	SMED30017898	922	1367	5.40262	3.17404	3.60312	4.05993	SMED30017898	1129	1369	3.50713	3.35972	3.17578	3.34754	-0.278353558622574	0.406480582413374
4942	SMED30017901	845	1450	13.12475	15.40356	12.47755	13.6686	SMED30017901	822	1452	13.43087	15.92374	11.47708	13.6106	-0.00613481615736343	0.972363489683899
4943	SMED30017901	1728	1863	3.52579	3.55063	3.00348	3.35997	SMED30017901	1726	1864	3.50124	3.16459	3.38474	3.35019	-0.00420543399584966	0.964658673903076
4944	SMED30017901	2020	2715	20.61348	22.15375	24.8243	22.5305	SMED30017901	2035	2715	19.14066	19.33494	17.06074	18.5121	-0.283410767584818	0.0613274980128699
4945	SMED30017905	561	793	9.791	6.72449	12.19882	9.57144	SMED30017905	573	791	8.1367	9.84479	8.22499	8.73549	-0.131847360489038	0.659157830598581
4946	SMED30017910	855	1098	4.6336	3.97146	7.09349	5.23285	SMED30017910	906	1093	3.15748	4.23547	5.18365	4.1922	-0.319889358490457	0.413525888714802
4947	SMED30017913	1635	2186	10.90924	6.46952	8.88787	8.75554	SMED30017913	1623	2149	12.36255	12.00423	10.31236	11.5597	0.400835892096762	0.147450389742845
4948	SMED30017913	2670	2869	5.3303	7.41479	5.89162	6.21224	SMED30017913	2731	2868	5.31618	6.76224	10.31236	7.46359	0.264756169267659	0.499640247231542
4949	SMED30017934	257	409	5.04127	5.02179	4.63513	4.8994	SMED30017934	211	458	9.6768	4.62036	4.36577	6.22098	0.344536786224935	0.524894773723031
4950	SMED30017936	635	1072	28.32882	26.58097	28.22935	27.713	SMED30017936	648	1057	22.0816	24.09512	24.53068	23.5691	-0.233666225060356	0.0138753691508256
4951	SMED30017937	768	1449	9.89075	9.47778	9.12393	9.49749	SMED30017937	771	1449	11.20957	10.31128	9.31927	10.28	0.114222071555758	0.287189469457456
4952	SMED30017941	3360	3943	13.26054	13.48507	11.65938	12.8017	SMED30017941	3492	3943	10.60729	10.60325	10.98577	10.7321	-0.254403002861039	0.0630757767250735
4953	SMED30017944	783	1117	10.21039	7.05691	5.42845	7.56525	SMED30017944	793	1097	6.28455	3.47136	7.83656	5.86416	-0.367463291235543	0.421188423617345
4954	SMED30017945	2394	3316	6.43699	7.57328	3.48628	5.83218	SMED30017945	2407	3317	8.0376	5.54475	8.22322	7.26852	0.317626389065555	0.396022126154178
4955	SMED30017945	3839	4134	5.78869	4.75276	6.24411	5.59519	SMED30017945	3823	4135	7.91477	8.51666	8.22322	8.21822	0.554638828966935	0.016719314870413
4956	SMED30017946	1126	1317	4.46336	3.88135	3.18081	3.84184	SMED30017946	1152	1317	4.8076	4.40373	3.41299	4.20811	0.131374980421879	0.54644425244384
4957	SMED30017949	451	645	2.87561	2.43879	3.19748	2.83729	SMED30017949	448	597	3.41143	3.8492	4.00706	3.7559	0.404645035760936	0.0334653203650363
4958	SMED30017950	456	1195	9.50873	6.68082	8.7152	8.30158	SMED30017950	526	1061	6.72154	7.58789	7.33103	7.21349	-0.202688516896609	0.324952761303439
4959	SMED30017953	1351	2369	7.74525	7.52809	6.57419	7.28251	SMED30017953	1337	2369	8.45967	9.23511	7.01931	8.23803	0.17786360259437	0.285058562841959
4960	SMED30017954	471	958	8.27492	9.95663	8.25922	8.83026	SMED30017954	439	998	10.6969	10.86304	8.80451	10.1215	0.196895289761203	0.212711806978521
4961	SMED30017954	1443	2429	8.05216	9.01836	7.14508	8.07187	SMED30017954	1437	2057	3.68493	6.17609	7.60016	5.82039	-0.471787114239434	0.178045520342522
4962	SMED30017956	1046	1374	4.97808	5.33197	5.37675	5.22893	SMED30017956	1067	1354	3.82984	6.52939	6.54822	5.63582	0.108109777906035	0.69762225118944
4963	SMED30017956	1837	2106	7.42166	5.01978	6.69956	6.38033	SMED30017956	1770	2109	9.5506	9.59696	6.91337	8.68698	0.445223671800945	0.115680340934034
4964	SMED30017957	107	653	8.71947	10.00424	9.08938	9.27103	SMED30017957	112	653	9.08787	8.69849	4.95026	7.57887	-0.290746868983249	0.327545673743623
4965	SMED30017957	3443	3724	4.38585	3.18376	4.03281	3.86747	SMED30017957	3495	3668	2.34769	3.18795	3.92892	3.15485	-0.293818688031328	0.289872762173154
4966	SMED30017957	4117	4492	13.35164	9.79232	14.1254	12.4231	SMED30017957	4114	4492	13.9516	13.06859	11.2431	12.7544	0.037969810834647	0.843831993686731
4967	SMED30017966	8844	9150	4.64924	4.58331	5.27214	4.8349	SMED30017966	8881	9150	3.78697	3.78598	3.61144	3.72813	-0.375033883133035	0.0302594386505319
4968	SMED30017971	3453	3803	11.80761	10.51443	9.95949	10.7605	SMED30017971	3504	3803	8.86621	11.15658	7.13837	9.05372	-0.249162521209691	0.280954830040759
4969	SMED30017979	174	416	30.66399	31.2904	32.65778	31.5374	SMED30017979	135	418	54.493	41.74334	24.52546	40.2539	0.352064838884064	0.421220373283484
4970	SMED30017980	340	1162	9.76586	12.16574	11.58307	11.1716	SMED30017980	441	1162	18.03557	16.40744	19.50469	17.9826	0.686765803006874	0.00466069863092058
4971	SMED30017989	699	1230	21.8116	23.58606	26.36359	23.9204	SMED30017989	700	1230	35.56836	31.70923	27.33036	31.536	0.398758166824601	0.0648177750673976
4972	SMED30017990	1150	1452	3.25402	3.18706	3.94204	3.46104	SMED30017990	1096	1453	5.928	4.06278	3.32603	4.43894	0.359009593116937	0.333864105507991
4973	SMED30017992	202	354	20.22397	16.32882	15.97646	17.5098	SMED30017992	197	358	29.74417	13.09102	12.97235	18.6025	0.0873339137762843	0.864787738890681
4974	SMED30017997	85	870	10.00032	16.11573	6.52597	10.8807	SMED30017997	98	868	11.2368	10.89555	6.33174	9.48803	-0.197590897424935	0.693095203622775
4975	SMED30017997	1252	1549	3.49203	4.99434	4.36997	4.28545	SMED30017997	1210	1551	5.06248	4.37346	2.99786	4.1446	-0.0482138322923872	0.860533487710812
4976	SMED30018004	1526	1872	10.45062	8.66408	8.74274	9.28581	SMED30018004	1539	1873	13.69865	13.9605	13.8781	13.8458	0.576348747093421	0.0146892549654465
4977	SMED30018007	1556	2470	5.89484	6.543	9.42303	7.28696	SMED30018007	1636	2468	3.72579	4.13986	4.06335	3.97633	-0.873879578675124	0.0906486003615413
4978	SMED30018009	2068	2476	72.00523	74.75879	92.02874	79.5976	SMED30018009	2067	2474	103.35458	104.14738	92.78625	100.096	0.330587485987687	0.0611689461445488
4979	SMED30018013	1855	2008	3.34873	3.76726	3.19682	3.4376	SMED30018013	1859	2009	4.5263	3.79322	3.0419	3.78714	0.139707072394307	0.510881848731286
4980	SMED30018014	62	474	3.76568	3.26443	4.34448	3.79153	SMED30018014	84	473	2.63036	3.59165	3.98348	3.40183	-0.156469091248522	0.488941072176713
4981	SMED30018014	887	1388	16.86558	16.02103	16.67396	16.5202	SMED30018014	1072	1388	15.89161	16.31995	11.93409	14.7152	-0.166924002052947	0.324445233282723
4982	SMED30018041	108	686	8.07317	10.19221	18.21983	12.1617	SMED30018041	45	686	16.09113	14.29474	12.46382	14.2832	0.23197432890796	0.571218226731034
4983	SMED30018045	122	285	4.88726	4.28174	3.47985	4.21628	SMED30018045	124	289	4.86691	3.70639	3.63848	4.07059	-0.0507327615100125	0.810916805856898
4984	SMED30018050	1621	1781	7.89354	7.02908	6.64194	7.18819	SMED30018050	1610	1793	10.71936	9.71184	9.35808	9.92976	0.466130305549163	0.0077892555592698
4985	SMED30018054	1374	1881	15.93025	13.98522	13.56135	14.4923	SMED30018054	1392	1831	14.10332	11.57109	12.29592	12.6568	-0.195373879517055	0.154904844635229
4986	SMED30018057	390	597	2.89467	2.40933	2.07612	2.46004	SMED30018057	432	579	2.26153	2.19168	1.86232	2.10518	-0.224738179965598	0.276756175241882
4987	SMED30018062	1143	1433	12.73498	14.27213	11.155	12.7207	SMED30018062	1134	1433	10.12382	11.23158	13.61788	11.6578	-0.125882505788973	0.481408569656526
4988	SMED30018072	2143	2715	27.55691	15.95898	15.69809	19.738	SMED30018072	2135	2715	28.60612	26.85759	17.05037	24.1714	0.292325223294586	0.451227938301522
4989	SMED30018078	150	1440	26.38251	24.81132	20.73083	23.9749	SMED30018078	167	1499	30.22371	24.58586	23.53097	26.1135	0.123271037712925	0.470502787493368
4990	SMED30018082	401	748	6.77099	8.05364	6.80299	7.20921	SMED30018082	412	748	8.06104	6.84819	6.22043	7.04322	-0.03360602760999	0.821287665153702
4991	SMED30018084	122	307	44.96227	24.84865	43.06594	37.6256	SMED30018084	123	300	43.01283	40.29288	35.77579	39.6938	0.0771990941137985	0.783638268715055
4992	SMED30018085	521	774	7.87871	7.43779	6.80725	7.37458	SMED30018085	524	774	9.31057	6.32276	6.20128	7.2782	-0.018979190756727	0.934866996605925
4993	SMED30018086	1683	1846	2.75888	3.25909	3.33246	3.11681	SMED30018086	1677	1926	5.08138	5.55392	5.19366	5.27632	0.759461852993223	0.000911499722937758
4994	SMED30018086	8488	8753	5.17184	3.76888	4.90015	4.61362	SMED30018086	8522	8696	4.97938	5.13821	4.42039	4.84599	0.0708922461110337	0.662844220486149
4995	SMED30018086	12216	13351	11.43928	10.10544	4.75833	8.76768	SMED30018086	12356	13349	6.95469	3.62873	6.84198	5.80847	-0.594036948607695	0.289486786961423
4996	SMED30018088	81	376	3.65977	3.52597	2.87755	3.35443	SMED30018088	74	375	4.14484	4.35931	3.91418	4.13944	0.30336796942028	0.0628887635919322
4997	SMED30018095	3312	3900	8.68822	3.31516	5.47792	5.8271	SMED30018095	3320	3849	3.00984	6.23906	6.19934	5.14941	-0.178370926067138	0.740568830363186
4998	SMED30018109	1816	2060	4.98898	3.35617	4.5047	4.28328	SMED30018109	1831	2060	4.09121	3.92509	4.12959	4.04863	-0.0812821872859018	0.676859958456734
4999	SMED30018122	849	1172	4.63804	4.85964	6.15051	5.21606	SMED30018122	837	1173	4.27647	4.15332	2.9718	3.80053	-0.456759842374192	0.0885686879320727
5000	SMED30018126	325	730	23.12989	19.45007	11.97988	18.1866	SMED30018126	500	729	20.20897	15.75994	11.87533	15.9481	-0.189491298495859	0.613958923523805
5001	SMED30018142	1358	1482	3.75809	2.99316	4.52761	3.75962	SMED30018142	1320	1487	4.90622	4.2391	4.50195	4.54909	0.274991127196808	0.209575565296763
5002	SMED30018142	1615	1777	5.21826	2.99316	4.52761	4.24634	SMED30018142	1622	1777	5.11873	4.2391	4.50195	4.61993	0.121651101509696	0.638901084905287
5003	SMED30018145	118	343	7.95125	8.50172	9.23452	8.5625	SMED30018145	117	345	11.55122	9.59172	9.16569	10.1029	0.238665484615463	0.159278238987881
5004	SMED30018147	827	1200	14.74541	22.71124	14.3617	17.2728	SMED30018147	771	1207	20.48384	15.74229	14.31579	16.8473	-0.0359845701011912	0.904366568043059
5005	SMED30018151	1723	2258	19.30119	25.17368	34.98423	26.4864	SMED30018151	1692	2259	33.03563	40.7564	35.04268	36.2782	0.453851108419117	0.15334356498378
5006	SMED30018152	305	471	9.96305	10.91243	5.81892	8.89813	SMED30018152	311	461	6.43239	10.52898	5.8908	7.61739	-0.22420541454999	0.582275507322325
5007	SMED30018157	119	723	6.28127	6.68922	11.71076	8.22708	SMED30018157	117	723	8.40247	13.45224	48.8057	23.5535	1.51748907974874	0.350886253887209
5008	SMED30018157	863	1472	50.86694	37.2238	39.71612	42.6023	SMED30018157	867	1467	63.55083	44.98477	48.8057	52.4471	0.299931682567705	0.240493077920852
5009	SMED30018169	304	917	15.66956	13.89031	11.66107	13.7403	SMED30018169	501	917	20.40103	10.13694	9.75387	13.4306	-0.0328897463927878	0.939263086633713
5010	SMED30018174	2545	2784	10.29183	6.53566	10.70818	9.17856	SMED30018174	2542	2756	10.54947	7.10615	8.7304	8.79534	-0.0615284819851651	0.829423199770685
5011	SMED30018177	4267	4737	8.07772	9.38017	9.21266	8.89018	SMED30018177	4256	4738	8.05112	7.04562	6.66011	7.25228	-0.293778003164547	0.0482313856460568
5012	SMED30018181	1610	1808	8.37044	8.05961	5.7443	7.39145	SMED30018181	1612	1807	9.54887	6.23018	5.86995	7.21633	-0.0345920953872451	0.909332973367587
5013	SMED30018184	61	912	6.1391	5.52169	5.92926	5.86335	SMED30018184	68	623	5.04107	5.54948	5.01856	5.20304	-0.172370379338432	0.0581314064227978
5014	SMED30018184	1047	1329	6.55418	5.52169	5.92926	6.00171	SMED30018184	1046	1329	7.44638	6.2504	5.01856	6.23845	0.0558140125956561	0.7785159794934
5015	SMED30018188	487	864	4.53704	3.69764	3.85391	4.02953	SMED30018188	491	864	5.09724	4.04312	4.46079	4.53372	0.170083719610331	0.278330920832989
5016	SMED30018199	141	502	6.84881	6.82941	4.89199	6.19007	SMED30018199	121	503	12.49939	7.87813	11.07605	10.4845	0.760230432480754	0.0695247242551158
5017	SMED30018205	53	308	25.03956	29.94826	21.70284	25.5636	SMED30018205	41	284	26.12951	19.41497	30.25652	25.267	-0.0168366379954999	0.944208370477796
5018	SMED30018205	615	872	3.7314	4.42735	21.70284	9.95386	SMED30018205	669	870	2.90118	19.41497	30.25652	17.5242	0.816020584126417	0.490079137892872
5019	SMED30018205	3314	3769	9.95792	14.0173	9.92478	11.3	SMED30018205	3314	3769	16.30569	16.06457	13.23693	15.2024	0.427976327000382	0.0870212218721242
5020	SMED30018208	91	649	16.17783	13.2289	17.94287	15.7832	SMED30018208	93	684	17.48569	21.55005	18.21639	19.084	0.273973854011535	0.151074652253862
5021	SMED30018208	4148	4723	12.80288	13.28197	12.28821	12.791	SMED30018208	4125	4726	15.56505	23.32489	13.62157	17.5038	0.452539100489249	0.252103354343672
5022	SMED30018210	3028	3208	4.03699	4.57488	6.41995	5.01061	SMED30018210	3049	3207	3.16072	2.81374	3.40201	3.12549	-0.680903863583895	0.113666908076841
5023	SMED30018214	164	459	2.00179	1.91756	2.37581	2.09839	SMED30018214	163	467	2.24509	2.30364	2.17123	2.23999	0.094209454181133	0.422807265374556
5024	SMED30018215	699	973	17.82528	12.87459	9.52796	13.4093	SMED30018215	707	970	16.08887	10.66927	11.89834	12.8855	-0.0574854071899181	0.867264116866475
5025	SMED30018224	754	957	6.00638	4.105	4.59439	4.90192	SMED30018224	754	957	5.17365	5.01092	4.94766	5.04408	0.041244217827916	0.826942513727503
5026	SMED30018232	468	780	12.71732	10.26061	4.70015	9.22603	SMED30018232	491	737	5.67979	4.83106	5.78551	5.43212	-0.764194633323521	0.249579398248766
5027	SMED30018233	1357	1718	3.49419	3.40501	7.49049	4.79656	SMED30018233	1357	1754	5.93695	8.89107	6.1047	6.97757	0.540724588972412	0.264483564520254
5028	SMED30018235	131	490	5.45781	3.68556	5.46168	4.86835	SMED30018235	123	488	10.09107	6.86381	4.43888	7.13125	0.550722090031488	0.299983490971431
5029	SMED30018238	1263	1468	6.06187	5.92228	8.91352	6.96589	SMED30018238	1213	1468	8.96273	11.56436	10.32703	10.2847	0.562120115439454	0.0580359084446223
5030	SMED30018243	137	325	1.88988	1.53508	1.59459	1.67318	SMED30018243	161	325	1.60871	2.17641	1.53876	1.77463	0.0849256042215195	0.687974990601196
5031	SMED30018243	588	837	4.05238	3.00737	3.16713	3.40896	SMED30018243	609	837	4.24541	2.56267	4.40591	3.738	0.132934897777755	0.657353504287787
5032	SMED30018244	2960	3180	8.50012	6.37686	6.83144	7.23614	SMED30018244	2960	3176	8.06135	8.934	5.41458	7.46998	0.0458840598435078	0.861351413852975
5033	SMED30018245	49	232	6.09451	4.29481	7.15024	5.84652	SMED30018245	65	234	4.47337	7.62817	5.09388	5.73181	-0.0285873632977348	0.932728957684249
5034	SMED30018245	1881	2168	7.47682	7.93465	6.98179	7.46442	SMED30018245	1820	2178	8.46655	6.27302	7.38378	7.37445	-0.0174947099616828	0.90532233268374
5035	SMED30018250	3495	4464	17.55196	12.01071	18.63427	16.0656	SMED30018250	3509	4383	9.39315	16.6283	8.98134	11.6676	-0.461467029647533	0.246223548057184
5036	SMED30018252	785	1010	2.73479	2.26242	1.85183	2.28301	SMED30018252	774	1013	3.31062	2.63227	2.68976	2.87755	0.333903817845767	0.152445132642615
5037	SMED30018255	471	755	13.45717	15.03296	18.24797	15.5794	SMED30018255	452	678	20.99682	15.3174	11.42605	15.9134	0.0306024368245692	0.921465276515291
5038	SMED30018262	3267	3460	6.57123	5.95571	5.51936	6.01543	SMED30018262	3270	3460	8.27721	8.12973	5.53768	7.31487	0.282164355968223	0.278999880062991
5039	SMED30018263	1108	1300	9.09641	7.92896	10.0395	9.02162	SMED30018263	1108	1302	10.83057	12.76316	12.0022	11.8653	0.395290153184582	0.0268916382682799
5040	SMED30018266	1813	2306	13.3032	8.0002	11.94028	11.0812	SMED30018266	1849	2292	13.46176	13.52141	18.31244	15.0985	0.44629110686774	0.150207203336143
5041	SMED30018268	657	1635	10.76774	9.2007	10.66886	10.2124	SMED30018268	656	1634	10.47129	9.03828	8.49285	9.33414	-0.129732940412573	0.323212279733279
5042	SMED30018272	408	680	5.51637	4.89338	7.47582	5.96186	SMED30018272	389	681	7.84266	11.04241	8.18891	9.02466	0.598110082647991	0.0789353771732849
5043	SMED30018274	824	1017	5.48726	3.79379	4.48483	4.58863	SMED30018274	797	1017	6.17308	5.07732	4.90846	5.38629	0.231228426166955	0.278015322620676
5044	SMED30018276	761	1141	33.23905	33.33068	33.25954	33.2764	SMED30018276	759	1140	49.32824	37.41987	32.91643	39.8882	0.261462657377588	0.309371066643247
5045	SMED30018278	158	1163	9.0579	7.9456	8.18777	8.39709	SMED30018278	160	1162	9.27534	8.4373	10.05599	9.25621	0.140532145400762	0.217271369953504
5046	SMED30018288	887	1088	6.32275	4.82936	4.00522	5.05244	SMED30018288	940	1087	4.75692	3.35838	3.46936	3.86155	-0.387800232295883	0.227370022425948
5047	SMED30018290	60	857	5.04034	5.47701	7.83966	6.119	SMED30018290	200	773	4.58603	4.07236	5.16854	4.60898	-0.408848391850337	0.21809156063093
5048	SMED30018290	1040	1205	6.07916	5.33522	7.83966	6.41801	SMED30018290	1040	1188	5.43379	4.47155	6.77984	5.56173	-0.206592328261935	0.440481056844838
5049	SMED30018297	114	341	11.44606	9.52123	8.33241	9.76657	SMED30018297	111	318	10.60956	8.03142	6.779	8.47333	-0.204922922543193	0.424204867586859
5050	SMED30018300	1266	1483	2.81115	2.82565	1.88497	2.50726	SMED30018300	1290	1500	2.52509	2.20268	1.4852	2.07099	-0.275791022392642	0.374976662198996
5051	SMED30018302	686	948	10.44643	6.43492	3.62229	6.83455	SMED30018302	712	938	6.35197	4.24233	7.50307	6.03246	-0.180099906865565	0.740320902398234
5052	SMED30018309	1159	1403	24.41503	37.02702	50.34081	37.261	SMED30018309	1163	1403	33.96318	36.0398	23.28276	31.0952	-0.260974497021541	0.518504075574136
5053	SMED30018310	498	959	6.7655	6.61173	7.77779	7.05167	SMED30018310	498	958	7.01282	6.95877	5.50413	6.49191	-0.119321962470512	0.418126980272116
5054	SMED30018310	4309	4453	4.23151	3.62245	4.99526	4.28307	SMED30018310	4320	4452	3.27111	3.4688	3.70076	3.48022	-0.299466747938492	0.172376384658878
5055	SMED30018319	870	1284	6.36538	5.8995	5.75314	6.00601	SMED30018319	978	1284	5.98213	7.14825	7.48497	6.87178	0.194276972358976	0.188609968976327
5056	SMED30018324	12	333	15.59385	16.99063	18.59166	17.0587	SMED30018324	49	357	15.47224	21.69737	17.54168	18.2371	0.0963686286726788	0.603388215910178
5057	SMED30018324	1531	1653	10.136	14.95176	9.29583	11.4612	SMED30018324	1472	1681	9.90224	10.21053	8.54003	9.55093	-0.263044979493404	0.393484071945868
5058	SMED30018324	6040	6304	25.49856	25.79254	23.57499	24.9554	SMED30018324	6038	6254	24.30278	24.1661	20.06035	22.8431	-0.127593578611605	0.269416902666409
5059	SMED30018329	883	1187	2.32749	2.85505	3.68933	2.95729	SMED30018329	881	1187	3.79008	3.35897	3.06664	3.40523	0.203476520669138	0.390775177538968
5060	SMED30018338	1284	1505	21.95468	22.49532	17.81174	20.7539	SMED30018338	1268	1505	30.06647	18.37695	15.58741	21.3436	0.0404210662475441	0.9092808858697
5061	SMED30018355	591	822	3.72797	3.34928	5.83336	4.30354	SMED30018355	591	822	4.33074	6.04901	4.87479	5.08485	0.240681337809549	0.452461736203196
5062	SMED30018355	1423	1579	3.19252	3.78672	5.83336	4.27087	SMED30018355	1412	1592	4.41655	4.58795	4.34329	4.44926	0.0590354224952249	0.844540083381575
5063	SMED30018359	1381	1603	5.66524	4.11341	4.45821	4.74562	SMED30018359	1407	1602	3.81767	3.30708	2.83098	3.31858	-0.516030529768879	0.0734428821005393
5064	SMED30018363	752	1083	4.46518	6.41817	6.93506	5.93947	SMED30018363	702	1081	7.73294	7.57701	4.56693	6.62563	0.157723440204898	0.621673420944059
5065	SMED30018368	627	836	5.97764	6.56971	6.13525	6.22753	SMED30018368	607	988	7.42668	6.12632	6.46272	6.67191	0.0994397614315095	0.380594897863737
5066	SMED30018369	917	1438	10.3442	7.95396	6.34637	8.21484	SMED30018369	905	1438	7.56676	4.48587	9.41797	7.15687	-0.198903701901591	0.599058818780922
5067	SMED30018385	3	253	13.23228	9.3435	19.69325	14.0897	SMED30018385	7	252	17.80924	22.75373	16.86415	19.1424	0.442130826786584	0.239778698392472
5068	SMED30018389	29	311	5.39161	10.13953	13.29655	9.60923	SMED30018389	13	314	13.63879	25.37206	24.45734	21.1561	1.13858096406649	0.0716729121761441
5069	SMED30018393	359	528	2.54075	2.39538	3.06425	2.66679	SMED30018393	338	515	2.26749	3.01457	3.31673	2.86626	0.10406526080448	0.624727646823734
5070	SMED30018393	1243	1398	2.93744	13.35899	10.13503	8.81049	SMED30018393	1212	1819	19.23852	13.12244	18.90959	17.0902	0.955875117687547	0.098166485854149
5071	SMED30018393	1548	1818	13.23344	13.35899	10.13503	12.2425	SMED30018393	1212	1819	19.23852	13.12244	18.90959	17.0902	0.481271084368183	0.118735827100357
5072	SMED30018395	1355	1621	4.15198	5.58705	3.02481	4.25461	SMED30018395	1351	1615	7.66845	5.75868	6.08539	6.50417	0.612338072805983	0.0797210813322176
5073	SMED30018397	875	1782	6.12912	5.42498	5.76897	5.77436	SMED30018397	887	1679	5.44522	4.55943	3.77833	4.59433	-0.329806568727028	0.119293040507497
5074	SMED30018398	389	744	8.41253	9.72096	7.13006	8.42118	SMED30018398	326	745	10.21063	6.27426	8.03581	8.17357	-0.0430560548394459	0.865904414301258
5075	SMED30018404	1321	1522	14.76753	8.60399	10.55898	11.3102	SMED30018404	1328	1512	8.60473	8.72238	6.25527	7.86079	-0.524878226940848	0.189319929149698
5076	SMED30018407	656	895	7.45645	5.73013	8.01132	7.06597	SMED30018407	701	895	4.4401	5.48952	3.9621	4.63057	-0.609697831030764	0.0497521006290367
5077	SMED30018414	1112	2009	3.23709	3.42908	5.21824	3.96147	SMED30018414	1137	2008	2.68744	4.66153	4.21147	3.85348	-0.0398739735875319	0.907087361211149
5078	SMED30018418	351	599	10.74532	8.44673	9.58013	9.59073	SMED30018418	321	669	13.07529	15.71286	14.28889	14.359	0.582242743927184	0.00961252014168467
5079	SMED30018429	1509	2323	29.83328	28.34458	22.91978	27.0325	SMED30018429	1527	2323	23.55786	27.45771	24.54853	25.188	-0.10195836785193	0.496743263252391
5080	SMED30018434	803	1045	2.89517	5.25647	5.56311	4.57158	SMED30018434	903	1045	3.22147	3.55008	3.10567	3.29241	-0.473548862336672	0.266917794908956
5081	SMED30018434	2490	2895	6.64687	26.26597	16.01537	16.3094	SMED30018434	2502	2892	5.38443	6.58192	6.60145	6.18927	-1.39786254390172	0.215471852001458
5082	SMED30018434	3050	3401	25.15207	26.26597	16.01537	22.4778	SMED30018434	3056	3401	24.0386	16.40119	18.61722	19.6857	-0.191352825710139	0.524053327320794
5083	SMED30018436	84	527	25.16446	23.56035	26.58608	25.1036	SMED30018436	74	526	26.99023	23.72725	19.8921	23.5365	-0.092994469675003	0.53784277838209
5084	SMED30018439	514	971	4.81906	3.90824	3.89564	4.20765	SMED30018439	509	968	2.63993	3.26382	3.02272	2.97549	-0.499887434403052	0.0356461435808864
5085	SMED30018439	1919	2293	7.79442	4.93712	3.94383	5.55846	SMED30018439	2097	2293	3.18285	3.60978	4.56388	3.7855	-0.554201363999017	0.260671268978586
5086	SMED30018440	515	1270	6.7634	6.20632	5.72798	6.23257	SMED30018440	752	1268	6.3627	6.15507	5.86338	6.12705	-0.0246345566549431	0.772462337661843
